Kod;Kommun;Skolenhetsnamn;Grund-skola;Förskole-klass;Fritids-hem
1440;Ale;Himlaskolan;Ja;Ja;Ja
1440;Ale;Kronaskolan 4-6;Ja;;Ja
1440;Ale;Kronaskolan F-3;Ja;Ja;Ja
1440;Ale;Kyrkbyskolan;Ja;;Ja
1440;Ale;Lärcentrum komvux;;;
1440;Ale;Lärcentrum komvux, SFI;;;
1440;Ale;Lärlingsgymnasiet i Ale;;;
1440;Ale;Nolskolan;Ja;Ja;Ja
1440;Ale;Nödingeskolan;Ja;Ja;Ja
1440;Ale;Surteskolan;Ja;Ja;Ja
1441;Lerum;Alléskolan skolenhet Ask;Ja;;
1441;Lerum;Alléskolan skolenhet Bok;Ja;;
1441;Lerum;Almekärrsskolan skolenhet 1;Ja;Ja;Ja
1441;Lerum;Almekärrsskolan skolenhet 2;Ja;;
1441;Lerum;Aspen Montessori;Ja;Ja;Ja
1441;Lerum;Aspenässkolan 1;Ja;Ja;Ja
1441;Lerum;Aspenässkolan 2;Ja;;Ja
1441;Lerum;Berghultskolan 1;Ja;Ja;Ja
1441;Lerum;Berghultskolan 2;Ja;;
1441;Lerum;Centralskolan;Ja;Ja;Ja
1441;Lerum;Hulanskolan;Ja;Ja;Ja
1441;Lerum;Hästhagenskolan;Ja;Ja;Ja
1441;Lerum;Knappekullaskolan grundsärskola;;;Ja
1441;Lerum;Knappekullaskolan skolenhet 1;Ja;Ja;Ja
1441;Lerum;Knappekullaskolan skolenhet 2;Ja;;Ja
1441;Lerum;Lekstorpsskolan A;Ja;Ja;Ja
1441;Lerum;Lekstorpsskolan B;Ja;;
1441;Lerum;Lerums Gymnasium, skolenhet 1;;;
1441;Lerum;Lerums Gymnasium, skolenhet 2;;;
1441;Lerum;Lerums Gymnasium, skolenhet 3;;;
1441;Lerum;Lerums Gymnasium, skolenhet 4;;;
1441;Lerum;Lerums Gymnasium, skolenhet 5;;;
1441;Lerum;Lindénska skolan;Ja;;Ja
1441;Lerum;Ljungviksskolan skolenhet A;Ja;Ja;Ja
1441;Lerum;Ljungviksskolan skolenhet B;Ja;;Ja
1441;Lerum;Modersmålsundervisning i Lerum;;;
1441;Lerum;Montessoriskolan Floda säteri;Ja;Ja;Ja
1441;Lerum;Rydsbergsskolan grundsärskola;;;Ja
1441;Lerum;Rydsbergsskolan Norr;Ja;;
1441;Lerum;Rydsbergsskolan Söder;Ja;;
1441;Lerum;Röselidsskolan skolenhet A;Ja;Ja;Ja
1441;Lerum;Röselidsskolan skolenhet B;Ja;;
1441;Lerum;SFI-skolan;;;
1441;Lerum;Stenkulan 4-9;Ja;;
1441;Lerum;Stenkulan F-3;Ja;Ja;Ja
1441;Lerum;Tolleredsskolan;Ja;Ja;Ja
1441;Lerum;Torpskolan skolenhet 1;Ja;;
1441;Lerum;Torpskolan skolenhet 2;Ja;;
1441;Lerum;Uddaredsskolan;Ja;Ja;Ja
1441;Lerum;Vuxenutbildningen;;;
1441;Lerum;Vuxenutbildningen, Särvux;;;
1441;Lerum;Östad skola;Ja;Ja;Ja
1442;Vårgårda;Asklanda skola;Ja;Ja;Ja
1442;Vårgårda;Central Insamlingsenhet;;;
1442;Vårgårda;Fridhemskolan;Ja;Ja;Ja
1442;Vårgårda;Gullhögskolan;Ja;;
1442;Vårgårda;Hols skola;Ja;Ja;Ja
1442;Vårgårda;Komvux;;;
1442;Vårgårda;Komvux, SFI;;;
1442;Vårgårda;Lena skola;Ja;Ja;Ja
1442;Vårgårda;Lindbladskolan 4-6;Ja;;Ja
1442;Vårgårda;Lindbladskolan F-3;Ja;Ja;Ja
1442;Vårgårda;Nårunga skola;Ja;Ja;Ja
1442;Vårgårda;Sundlergymnasiet;;;
1443;Bollebygd;Bollebygds grundsärskola;;;
1443;Bollebygd;Bollebygds gymnasieskola;;;
1443;Bollebygd;Bollebygdskolan 4-6;Ja;;
1443;Bollebygd;Bollebygdskolan 7-9;Ja;;
1443;Bollebygd;Bollebygdskolan F-3;Ja;Ja;Ja
1443;Bollebygd;Föräldrakooperativet Gadden;Ja;Ja;Ja
1443;Bollebygd;Töllsjöskolan;Ja;Ja;Ja
1443;Bollebygd;Örelundskolan;Ja;Ja;Ja
1444;Grästorp;Centralskolan 4-9;Ja;;Ja
1444;Grästorp;Lunnevienheten;Ja;Ja;Ja
1445;Essunga;Bredöls skola;Ja;Ja;Ja
1445;Essunga;Essunga Gymnasiesärskola;;;
1445;Essunga;Fritidshem Bredöl;;;Ja
1445;Essunga;Fritidshem Jonslund;;;Ja
1445;Essunga;Fritidshem Nossebro;;;Ja
1445;Essunga;Jonslunds skola;Ja;Ja;Ja
1445;Essunga;Nossebro skola år 0-5;Ja;Ja;Ja
1445;Essunga;Nossebro skola år 6-9;Ja;;
1446;Karlsborg;Carl Johanskolan;Ja;;
1446;Karlsborg;Forsviks friskola;Ja;Ja;Ja
1446;Karlsborg;Mölltorpskolan;Ja;Ja;Ja
1446;Karlsborg;Strandskolan;Ja;Ja;Ja
1446;Karlsborg;Vuxenutbildningen i Karlsborg och Karlsborgs gymnasieskola;;;
1447;Gullspång;Gullstensskolan åk 7-9;Ja;;
1447;Gullspång;Gullstensskolan åk F-6;Ja;Ja;Ja
1447;Gullspång;Introduktionsprogrammet Språkintroduktion;;;
1447;Gullspång;Lärcentrum, komvux;;;
1447;Gullspång;Lärcentrum, SFI;;;
1447;Gullspång;Lärcentrum, särvux;;;
1447;Gullspång;Regnbågsskolan;Ja;Ja;Ja
1452;Tranemo;Björnens Fritidshem;;;Ja
1452;Tranemo;Dalstorpskolan;Ja;Ja;Ja
1452;Tranemo;Grimsåsskolan;Ja;Ja;Ja
1452;Tranemo;Grundsärskolan Tranemo;;;Ja
1452;Tranemo;Limmaredskolan;Ja;Ja;Ja
1452;Tranemo;Ljungbackens fritidshem;;;Ja
1452;Tranemo;Länghemskolan;Ja;Ja;Ja
1452;Tranemo;Regnbågens fritidshem;;;Ja
1452;Tranemo;Skogsduvan Mossebo;;;Ja
1452;Tranemo;Särvux;;;
1452;Tranemo;Sörgårdens fritidshem;;;Ja
1452;Tranemo;Tranemo gymnasieskola;;;
1452;Tranemo;Tranemo gymnasieskola, komvux;;;
1452;Tranemo;Tranemo gymnasieskola, SFI;;;
1452;Tranemo;Tranängskolan 7-9;Ja;;
1452;Tranemo;Tranängskolan F-6;Ja;Ja;Ja
1452;Tranemo;Åsalyckans fritidshem;;;Ja
1460;Bengtsfors;Bengtsgården;Ja;;
1460;Bengtsfors;Bäckeskolan;Ja;Ja;Ja
1460;Bengtsfors;Ekhagsskolan;Ja;Ja;Ja
1460;Bengtsfors;Franserudsskolan;Ja;Ja;Ja
1460;Bengtsfors;Strömkullegymnasiet;;;
1460;Bengtsfors;Vuxenutbildningen i Bengtsfors;;;
1460;Bengtsfors;Vuxenutbildningen/SFI;;;
1461;Mellerud;Dahlstiernska gymnasiet;;;
1461;Mellerud;Fagerlidsskolan;Ja;Ja;Ja
1461;Mellerud;Karolinerskolan;Ja;Ja;Ja
1461;Mellerud;Melleruds särskola;;;Ja
1461;Mellerud;Nordalsskolan;Ja;Ja;Ja
1461;Mellerud;Rådaskolan;Ja;;
1461;Mellerud;Vuxenutbildningen;;;
1461;Mellerud;Vuxenutbildningen/SFI;;;
1461;Mellerud;Vuxenutbildningen/Särvux;;;
1461;Mellerud;Åsebro skola;Ja;Ja;Ja
1461;Mellerud;Åsen skola;Ja;Ja;Ja
1462;Lilla Edet;Fuxernaskolan 7-9;Ja;;
1462;Lilla Edet;Fuxernaskolan F-6;Ja;Ja;Ja
1462;Lilla Edet;Grundsärskolan Lilla Edet;;;
1462;Lilla Edet;Nya Skolan, Lilla Edet;Ja;Ja;Ja
1462;Lilla Edet;Ryrsjöskolan;Ja;Ja;Ja
1462;Lilla Edet;Solhaga Gymnasiesärskola;;;
1462;Lilla Edet;Solhagaskolan;;;
1462;Lilla Edet;Strömsskolan;Ja;Ja;Ja
1462;Lilla Edet;Tingbergsskolan ;Ja;Ja;Ja
1462;Lilla Edet;Vuxenutbildningen;;;
1463;Mark;Björketorpskolan;Ja;Ja;Ja
1463;Mark;Fotskälskolan;Ja;Ja;Ja
1463;Mark;Fritslaskolan;Ja;Ja;Ja
1463;Mark;Hyssnaskolan;Ja;Ja;Ja
1463;Mark;Leteboskolan;Ja;Ja;Ja
1463;Mark;Lyckeskolan;Ja;;
1463;Mark;Lyckeskolan grundsär;;;
1463;Mark;Marks Gymnasieskola, enhet A;;;
1463;Mark;Marks Gymnasieskola, enhet B;;;
1463;Mark;Marks Gymnasieskola, enhet C;;;
1463;Mark;Marks Gymnasieskola, enhet D;;;
1463;Mark;Marks Gymnasiesärskola;;;
1463;Mark;Modersmålsundervisning;;;
1463;Mark;Montessoriskolan Pärlan;Ja;Ja;Ja
1463;Mark;Parkskolan;Ja;Ja;Ja
1463;Mark;Sjöbyskolan;Ja;Ja;Ja
1463;Mark;Skogsbrynets resursskola;Ja;;
1463;Mark;Stommenskolan 4-6;Ja;;Ja
1463;Mark;Stommenskolan F-3;Ja;Ja;Ja
1463;Mark;Stommenskolan grundsär;;;Ja
1463;Mark;Strömma Naturbrukscentrum;;;
1463;Mark;Strömskolan 4-6;Ja;;Ja
1463;Mark;Strömskolan F-3;Ja;Ja;Ja
1463;Mark;Sätilaskolan 7-9;Ja;;
1463;Mark;Sätilaskolan F-6;Ja;Ja;Ja
1463;Mark;Tingvallaskolan;Ja;;Ja
1463;Mark;Torestorpskolan;Ja;Ja;Ja
1463;Mark;Ubbhultskolan;Ja;Ja;Ja
1463;Mark;Vuxenutbildningen i Mark;;;
1463;Mark;Ängskolan;Ja;;
1463;Mark;Örbyskolan 4-6;Ja;;Ja
1463;Mark;Örbyskolan F-3;Ja;Ja;Ja
1463;Mark;Öxabäckskolan;Ja;Ja;Ja
1465;Svenljunga;Elevhälsan;;;
1465;Svenljunga;Gymnasieutbildn. i Svenljunga;;;
1465;Svenljunga;Hillareds skola;Ja;Ja;Ja
1465;Svenljunga;Holsljunga skola;Ja;Ja;Ja
1465;Svenljunga;Landboskolan;Ja;Ja;Ja
1465;Svenljunga;Lärcentrum, särvux;;;
1465;Svenljunga;Mjöbäcks skola;Ja;Ja;Ja
1465;Svenljunga;Mogaskolan 7-9;Ja;;
1465;Svenljunga;Mogaskolan F-6;Ja;Ja;Ja
1465;Svenljunga;Mogaskolan sär;;;
1465;Svenljunga;Mårdaklevs skola;Ja;Ja;Ja
1465;Svenljunga;Naturbruksskolan Svenljunga;;;
1465;Svenljunga;Sexdrega skola;Ja;Ja;Ja
1465;Svenljunga;SFI;;;
1465;Svenljunga;Vuxenutbildningen i Svenljunga ;;;
1465;Svenljunga;Östra Frölunda skola;Ja;Ja;Ja
1465;Svenljunga;Överlida skola;Ja;;Ja
1466;Herrljunga;Altorpskolan A C;Ja;;
1466;Herrljunga;Altorpskolan B D;Ja;;
1466;Herrljunga;Altorpskolan grundsär;;;
1466;Herrljunga;Eggvena skola;Ja;Ja;Ja
1466;Herrljunga;Eriksbergs skola;Ja;Ja;Ja
1466;Herrljunga;Horsbyskolan 4-6;Ja;;Ja
1466;Herrljunga;Horsbyskolan F-3;Ja;Ja;Ja
1466;Herrljunga;Hudene skola;Ja;Ja;Ja
1466;Herrljunga;Kunskapskällan;;;
1466;Herrljunga;Molla skola;Ja;Ja;Ja
1466;Herrljunga;Mörlandaskolan;Ja;Ja;Ja
1466;Herrljunga;Ods skola;Ja;Ja;Ja
1470;Vara;Academy of Music and Business Vara;;;
1470;Vara;Alléskolan;Ja;;
1470;Vara;Arentorps skola;Ja;Ja;Ja
1470;Vara;Broholmskolan Jung;Ja;Ja;Ja
1470;Vara;Elevhälsan;;;
1470;Vara;Lagmansgymnasiet1;;;
1470;Vara;Lagmansgymnasiet2;;;
1470;Vara;Larv Tråvad skola;Ja;Ja;Ja
1470;Vara;Levene skola;Ja;Ja;Ja
1470;Vara;Nästegårdsskolan fsk-åk6;Ja;Ja;Ja
1470;Vara;Nästegårdsskolan åk7-åk9;Ja;;
1470;Vara;Parkskolan;Ja;;
1470;Vara;Solgårdens fritidshem;;;Ja
1470;Vara;Stiftelsen Önums friskola;Ja;Ja;Ja
1470;Vara;Särskolan;;;
1470;Vara;Torsgårdsskolan;Ja;Ja;Ja
1470;Vara;Vedums skola;Ja;Ja;Ja
1471;Götene;Hällekisskolan;Ja;Ja;Ja
1471;Götene;Källby gård;Ja;Ja;Ja
1471;Götene;Liljestensskolan 1;Ja;;
1471;Götene;Liljestensskolan 2;Ja;;
1471;Götene;Ljungsbackenskolan;Ja;Ja;Ja
1471;Götene;Lundabyn;Ja;Ja;Ja
1471;Götene;Lunden;Ja;;
1471;Götene;Olinsgymnasiet i Götene;;;
1471;Götene;Prästgårdsskolan;Ja;Ja;Ja
1472;Tibro;Baggeboskolan;Ja;Ja;Ja
1472;Tibro;Baggeboskolan - grundsärskola;;;
1472;Tibro;Häggetorpsskolan;Ja;Ja;Ja
1472;Tibro;Nyboskolan - grundskola;Ja;;
1472;Tibro;Nyboskolan - gymnasieskola;;;
1472;Tibro;Nyboskolan, grundsärskola och elevhälsa;;;
1472;Tibro;Ransbergs skola;Ja;Ja;Ja
1473;Töreboda;Björkängsskolan;Ja;;Ja
1473;Töreboda;Bryggans skola;;;
1473;Töreboda;Fredsbergs Friskola;Ja;Ja;Ja
1473;Töreboda;Gymn.utb. Töreboda Kanalskola;;;
1473;Töreboda;Kilenskolan;Ja;Ja;Ja
1473;Töreboda;Komvux Kanalskolan, särvux;;;
1473;Töreboda;Komvux, Kanalskolan;;;
1473;Töreboda;Moholms skola;Ja;Ja;Ja
1473;Töreboda;Naturbruksskolan Sötåsen;;;
1473;Töreboda;Töreboda Centralskola;Ja;;
1473;Töreboda;Älgarås skola;Ja;Ja;Ja
1480;Göteborg;ABF/Komvux;;;
1480;Göteborg;ABF/SFI;;;
1480;Göteborg;Algebraskolan ;Ja;Ja;Ja
1480;Göteborg;American International School of Gothenburg (AISG);Ja;Ja;
1480;Göteborg;Amerikanska Gymnasiet;;;
1480;Göteborg;Angeredsgymnasiet 1;;;
1480;Göteborg;Angeredsgymnasiet 2;;;
1480;Göteborg;Angeredsgymnasiet 3;;;
1480;Göteborg;Angeredsgymnasiet 4;;;
1480;Göteborg;Aniaragymnasiet;;;
1480;Göteborg;Annedalsskolan F-6;Ja;Ja;Ja
1480;Göteborg;Askimsskolan F-6;Ja;Ja;Ja
1480;Göteborg;Aspero Idrottsgymn. Göteborg;;;
1480;Göteborg;Asperöskolan F-3;Ja;Ja;Ja
1480;Göteborg;Assaredsskolan;Ja;Ja;Ja
1480;Göteborg;Backaskolan F-6;Ja;Ja;Ja
1480;Göteborg;Backegårdsskolan F-6;Ja;Ja;Ja
1480;Göteborg;Bagaregårdsskolan F-6;Ja;Ja;Ja
1480;Göteborg;Bergsgårdsskolan F-6;Ja;Ja;Ja
1480;Göteborg;Bergsjöskolan F-9;Ja;Ja;Ja
1480;Göteborg;Bergumsskolan F-9;Ja;Ja;Ja
1480;Göteborg;Bernadottegymnasiet;;;
1480;Göteborg;Bjurslättsskolan F-6;Ja;Ja;Ja
1480;Göteborg;Björkåsskolan F-6;Ja;Ja;Ja
1480;Göteborg;Björlandaskolan F-6;Ja;Ja;Ja
1480;Göteborg;Björsaredsskolan F-3;Ja;Ja;Ja
1480;Göteborg;Brandströmska skolan Nylöse;Ja;Ja;Ja
1480;Göteborg;Brottkärrskolan F-6;Ja;Ja;Ja
1480;Göteborg;Brunnsboskolan F-9;Ja;Ja;Ja
1480;Göteborg;Bräckegymnasiet 1;;;
1480;Göteborg;Bräckegymnasiet 2;;;
1480;Göteborg;Bräckegymnasiet 4;;;
1480;Göteborg;Bräckeskolan F-6;Ja;Ja;Ja
1480;Göteborg;Brännöskolan F-3;Ja;Ja;Ja
1480;Göteborg;Burgårdens GS;;;
1480;Göteborg;Burgårdens GS 2;;;
1480;Göteborg;Burgårdens Gymnasium 1;;;
1480;Göteborg;Burgårdens Gymnasium 2;;;
1480;Göteborg;Burgårdens Gymnasium 3;;;
1480;Göteborg;Burgårdens Gymnasium 4;;;
1480;Göteborg;Burgårdens Gymnasium 5;;;
1480;Göteborg;Burgårdens Gymnasium 6;;;
1480;Göteborg;Bärbyskolan F-6;Ja;Ja;Ja
1480;Göteborg;Böskolans friskola;Ja;Ja;Ja
1480;Göteborg;Center för språkintroduktion Lindholmen 1;;;
1480;Göteborg;Central Insamlingsenhet, kommunal verksamhet;;;
1480;Göteborg;Centrina Kviberg;Ja;;
1480;Göteborg;Centrina Lindholmen;Ja;;
1480;Göteborg;Communityskolan Tynnered;Ja;;
1480;Göteborg;Cuben Utbildning AB/Komvux;;;
1480;Göteborg;Cuben Utbildning AB/SFI;;;
1480;Göteborg;Dalaskolan F-6;Ja;Ja;Ja
1480;Göteborg;Designgymnasiet Göteborg;;;
1480;Göteborg;Donnergymnasiet;;;
1480;Göteborg;Donsöskolan F-6;Ja;Ja;Ja
1480;Göteborg;Drakbergsskolan;Ja;Ja;Ja
1480;Göteborg;Drottning Blankas Gymnasieskola Göteborg Centrum;;;
1480;Göteborg;Drottning Blankas Gymnasieskola Göteborg Gårda;;;
1480;Göteborg;Ebba Petterssons Grundskola;Ja;Ja;Ja
1480;Göteborg;Ellen Keyskolan F-6;Ja;Ja;Ja
1480;Göteborg;Emmaskolan F-3;Ja;Ja;Ja
1480;Göteborg;Eriksboskolan F-6;Ja;Ja;Ja
1480;Göteborg;Ester Mosessons gymnasium 1;;;
1480;Göteborg;Ester Mosessons gymnasium 2;;;
1480;Göteborg;Fenestra Centrum;Ja;;
1480;Göteborg;Fenestra S:t Jörgen;Ja;Ja;Ja
1480;Göteborg;Fiskebäcksskolan F-9;Ja;Ja;Ja
1480;Göteborg;Fjällboskolan F-5;Ja;Ja;Ja
1480;Göteborg;Fjällskolan F-6;Ja;Ja;Ja
1480;Göteborg;Flatåsskolan F-6;Ja;Ja;Ja
1480;Göteborg;Folkuniversitetet/Komvux;;;
1480;Göteborg;Folkuniversitetet/SFI;;;
1480;Göteborg;Framtidsgymnasiet Göteborg;;;
1480;Göteborg;Franska skolan Göteborg 6-9;Ja;;
1480;Göteborg;Franska skolan Göteborg F-5;Ja;Ja;Ja
1480;Göteborg;Freinétförskolan Bild & Form Masthugget;;Ja;Ja
1480;Göteborg;Freinetskolan Bild & Form;Ja;;Ja
1480;Göteborg;Frejaskolan F-9;Ja;Ja;Ja
1480;Göteborg;Fridaskolan Kvillebäcken;Ja;Ja;Ja
1480;Göteborg;Frölundaskolan Bräcke;Ja;Ja;Ja
1480;Göteborg;Frölundaskolan Bräcke 1-9 grundsärskola;;;Ja
1480;Göteborg;Frölundaskolan F-9;Ja;Ja;Ja
1480;Göteborg;Gamlestadsskolan F-9;Ja;Ja;Ja
1480;Göteborg;Gbgs Tekn College ,GTC, komvux;;;
1480;Göteborg;Gbgs Tekn College ,GTC, SFI;;;
1480;Göteborg;Glöstorpsskolan 7-9;Ja;;
1480;Göteborg;GTI:s gymnasieskola;;;
1480;Göteborg;Guldhedsskolan F-9;Ja;Ja;Ja
1480;Göteborg;Gunnaredsskolan F-3;Ja;Ja;Ja
1480;Göteborg;Gunnestorpsskolan F-6;Ja;Ja;Ja
1480;Göteborg;Gunnilseskolan F-6;Ja;Ja;Ja
1480;Göteborg;Gustaviskolan F-5;Ja;Ja;Ja
1480;Göteborg;Gymnasieakademin;;;
1480;Göteborg;Gårdstensskolan 4-9;Ja;;Ja
1480;Göteborg;Gärdsmosseskolan F-6;Ja;Ja;Ja
1480;Göteborg;Gärdsåsskolan 4-9;Ja;;
1480;Göteborg;Göteborgregionens tekniska gy;;;
1480;Göteborg;Göteborgs Högre Samskola gr.;Ja;;
1480;Göteborg;Göteborgs Högre Samskola gy.;;;
1480;Göteborg;Hagaskolan F-5;Ja;Ja;Ja
1480;Göteborg;Hagenskolan F-6;Ja;Ja;Ja
1480;Göteborg;Hammarkullsskolan 1-6 grundsärskola;;;Ja
1480;Göteborg;Hammarkullsskolan F-3;Ja;Ja;Ja
1480;Göteborg;Hermods AB, komvux;;;
1480;Göteborg;Hermods AB/SFI;;;
1480;Göteborg;Herrgårdsskolan F-6;Ja;Ja;Ja
1480;Göteborg;Hinnebäckskolan 1-9 grundsärskola;;;Ja
1480;Göteborg;Hjuviksskolan F-3;Ja;Ja;Ja
1480;Göteborg;Hjälmareds folkhögskola;;;
1480;Göteborg;Hovåsskolan F-9;Ja;Ja;Ja
1480;Göteborg;Hultskolan F-6;Ja;Ja;Ja
1480;Göteborg;Hvitfeldtska gymnasiet 1;;;
1480;Göteborg;Hvitfeldtska gymnasiet 2;;;
1480;Göteborg;Hvitfeldtska gymnasiet 3;;;
1480;Göteborg;Hvitfeldtska gymnasiet 4;;;
1480;Göteborg;Hvitfeldtska gymnasiet 5;;;
1480;Göteborg;Hvitfeldtska gymnasiet 6;;;
1480;Göteborg;Hyllie Park Folkhögskola;;;
1480;Göteborg;Hällsviksskolan F-3;Ja;Ja;Ja
1480;Göteborg;Härlandatjärnskolan F-9;Ja;Ja;Ja
1480;Göteborg;Högenskolan F-3;Ja;Ja;Ja
1480;Göteborg;Högsbodal GS;;;
1480;Göteborg;Högsbogårdsskolan 1-9 grundsärskola;;;Ja
1480;Göteborg;Hökegården GS;;;
1480;Göteborg;I Ur och Skur Utsikten fritidshem;;;Ja
1480;Göteborg;IHGR-gymnasiet;;;
1480;Göteborg;Ingrid Segerstedts gymnasium;;;
1480;Göteborg;International IT College of Sweden Gothenburg;;;
1480;Göteborg;Internationella Engelska Skolan Johanneberg;Ja;;
1480;Göteborg;Internationella Engelska Skolan Krokslätt;Ja;;Ja
1480;Göteborg;Iris/SFI och komvux;;;
1480;Göteborg;ISGR International K-5;Ja;Ja;Ja
1480;Göteborg;ISGR/International section;Ja;;
1480;Göteborg;ISGR/Swedish-Eng F-5;Ja;Ja;Ja
1480;Göteborg;ISGR/Swedish-English;Ja;;
1480;Göteborg;JENSEN grundskola Göteborg;Ja;;
1480;Göteborg;JENSEN Gymnasium Göteborg;;;
1480;Göteborg;Johannebergsskolan Estetiska F-6;Ja;Ja;Ja
1480;Göteborg;Johannebergsskolan Montessori F-5;Ja;Ja;Ja
1480;Göteborg;Jättestensskolan F-9;Ja;Ja;Ja
1480;Göteborg;Kannebäcksskolan 1-9 grundsärskolan;;;Ja
1480;Göteborg;Kannebäcksskolan Döv o Hörsel;Ja;Ja;Ja
1480;Göteborg;Kannebäcksskolan Tal o Språk;Ja;Ja;Ja
1480;Göteborg;Kannebäcksskolan Tremastaren F-6;Ja;Ja;Ja
1480;Göteborg;Karl Johansskolan F-6;Ja;Ja;Ja
1480;Göteborg;Katolska skolan av Notre Dame;Ja;Ja;Ja
1480;Göteborg;Katrinelund GS;;;
1480;Göteborg;Katrinelundsgymnasiet 1;;;
1480;Göteborg;Katrinelundsgymnasiet 2;;;
1480;Göteborg;Katrinelundsgymnasiet 3;;;
1480;Göteborg;Katrinelundsgymnasiet 4;;;
1480;Göteborg;Katrinelundsgymnasiet 5;;;
1480;Göteborg;Kitas Ekonomi;;;
1480;Göteborg;Kitas Frisörgymnasium;;;
1480;Göteborg;Kitas Gymnasium;;;
1480;Göteborg;Kitas Natur;;;
1480;Göteborg;KLARA Teoretiska Gymnasium Göteborg Postgatan;;;
1480;Göteborg;KLARA Teoretiska Gymnasium Göteborg Vallgatan;;;
1480;Göteborg;Klarebergsskolan F-9;Ja;Ja;Ja
1480;Göteborg;Kristinaskolan;Ja;Ja;Ja
1480;Göteborg;Kungsladugårdsskolan F-6;Ja;Ja;Ja
1480;Göteborg;Kunskapsgymnasiet Göteborg;;;
1480;Göteborg;Kunskapsskolan Krokslätt;Ja;;
1480;Göteborg;Kvibergsnässkolan 1-9  grundsärskola;;;Ja
1480;Göteborg;Kvibergsskolan F-9;Ja;Ja;Ja
1480;Göteborg;Kyrkans Fritids i Björkekärr;;;Ja
1480;Göteborg;Kålltorpsskolan 4-9;Ja;;
1480;Göteborg;Kärralundsskolan 1-9 grundsärskola;;;Ja
1480;Göteborg;Kärralundsskolan F-9;Ja;Ja;Ja
1480;Göteborg;Kärraskolan F-9;Ja;Ja;Ja
1480;Göteborg;Kärrdalsskolan F-5;Ja;Ja;Ja
1480;Göteborg;L M Engströms gymnasium;;;
1480;Göteborg;Landala GS;;;
1480;Göteborg;Landalaskolan F-3;Ja;Ja;Ja
1480;Göteborg;Landamäreskolan F-3;Ja;Ja;Ja
1480;Göteborg;LBS Kreativa Gymnasiet Göteborg;;;
1480;Göteborg;LBS Kreativa Gymnasiet Lindholmen;;;
1480;Göteborg;LBS Mediegymnasiet;;;
1480;Göteborg;Lerlyckeskolan F-6;Ja;Ja;Ja
1480;Göteborg;Lilla Römosseskolan;Ja;Ja;Ja
1480;Göteborg;Lilla Samskolan F-6;Ja;Ja;Ja
1480;Göteborg;Lilla Trulsegårdsskolan F-3;Ja;Ja;Ja
1480;Göteborg;Lillebyskolan F-6;Ja;Ja;Ja
1480;Göteborg;Lindholmens tekn gymnasium 1;;;
1480;Göteborg;Lindholmens tekn gymnasium 2;;;
1480;Göteborg;Lindholmens tekn gymnasium 3;;;
1480;Göteborg;Lindåsskolan F-9;Ja;Ja;Ja
1480;Göteborg;Lundenskolan F-9;Ja;Ja;Ja
1480;Göteborg;Långedragsskolan F-6;Ja;Ja;Ja
1480;Göteborg;Långmosseskolan F-3;Ja;Ja;Ja
1480;Göteborg;Lärjeskolan F-9;Ja;Ja;Ja
1480;Göteborg;Lövgärdesskolan 4-9;Ja;;
1480;Göteborg;Magelungens Grundskola Karlaskolan Göteborg;Ja;;
1480;Göteborg;Magelungens Gymnasium Göteborg;;;
1480;Göteborg;Martinaskolan;Ja;Ja;Ja
1480;Göteborg;Mo Gård Folkhögskola;;;
1480;Göteborg;MoA Lärcentrum;;;
1480;Göteborg;Montessoriskolan Alexandra;Ja;Ja;Ja
1480;Göteborg;Montessoriskolan Casa;Ja;Ja;Ja
1480;Göteborg;Montessoriskolan Centrum;Ja;Ja;Ja
1480;Göteborg;Montessoriskolan Elyseum 6-9;Ja;;
1480;Göteborg;Montessoriskolan Skäret;Ja;Ja;Ja
1480;Göteborg;Mossebergsskolan F-2;Ja;Ja;Ja
1480;Göteborg;Motorbranschens Tekniska gymn.;;;
1480;Göteborg;Motorbranschens Tekniska Gymnasium - Komvux;;;
1480;Göteborg;Movant vuxenutbildning - Göteborg;;;
1480;Göteborg;Move & Walk Gymnasiesärskola Göteborg;;;
1480;Göteborg;Move & Walk Skola Göteborg;;;Ja
1480;Göteborg;Noblaskolan Billdal;Ja;Ja;Ja
1480;Göteborg;Noblaskolan Nya Hovås;Ja;;
1480;Göteborg;Noleredsskolan F-6;Ja;Ja;Ja
1480;Göteborg;Nordhemsskolan F-9;Ja;Ja;Ja
1480;Göteborg;Nordlyckeskolan 7-9;Ja;;
1480;Göteborg;NTI Gymnasiet Johanneberg;;;
1480;Göteborg;NTI Gymnasiet Kronhus;;;
1480;Göteborg;Nya skolan Länsmansgården F-3;Ja;Ja;Ja
1480;Göteborg;Nya Varvetskolan F-6;Ja;Ja;Ja
1480;Göteborg;Nygårdsskolan F-9;Ja;Ja;Ja
1480;Göteborg;Nytorpsskolan 4-9;Ja;;Ja
1480;Göteborg;Näsetskolan F-3;Ja;Ja;Ja
1480;Göteborg;Olshammarskolan 1-9 grundsärskola;;;Ja
1480;Göteborg;Oscar Fredriksskolan F-6;Ja;Ja;Ja
1480;Göteborg;Parkskolan F-3;Ja;Ja;Ja
1480;Göteborg;Peabskolan Göteborg;;;
1480;Göteborg;Polhemsgymnasiet 1;;;
1480;Göteborg;Polhemsgymnasiet 2;;;
1480;Göteborg;Polhemsgymnasiet 3;;;
